Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count
diphtheria	29	24	26	21	0.57	1.4771	0.29	1.3979	4.0
electrified	32	24	31	23	0.63	1.5185	0.29	1.3979	4.0
estimation	25	24	25	24	0.49	1.415	0.29	1.3979	4.0
excessively	28	24	28	24	0.55	1.4624	0.29	1.3979	4.0
extravagance	27	24	27	24	0.53	1.4472	0.29	1.3979	4.0
frantically	24	24	23	23	0.47	1.3979	0.29	1.3979	4.0
futility	25	24	24	23	0.49	1.415	0.29	1.3979	4.0
inflammation	33	24	29	22	0.65	1.5315	0.29	1.3979	4.0
inherently	25	24	25	24	0.49	1.415	0.29	1.3979	4.0
installations	28	24	28	24	0.55	1.4624	0.29	1.3979	4.0
intermittent	28	24	25	21	0.55	1.4624	0.29	1.3979	4.0
literacy	25	24	17	16	0.49	1.415	0.29	1.3979	4.0
methodical	26	24	22	21	0.51	1.4314	0.29	1.3979	4.0
occipital	36	24	32	22	0.71	1.5682	0.29	1.3979	4.0
Orientals	27	24	4	3	0.53	1.4472	0.29	1.3979	4.0
oriented	27	24	24	22	0.53	1.4472	0.29	1.3979	4.0
paraplegic	24	24	23	23	0.47	1.3979	0.29	1.3979	4.0
participant	30	24	29	23	0.59	1.4914	0.29	1.3979	4.0
Pediatrics	27	24	10	10	0.53	1.4472	0.29	1.3979	4.0
Piccadilly	32	24	0	0	0.63	1.5185	0.29	1.3979	4.0
prophylactic	29	24	29	24	0.57	1.4771	0.29	1.3979	4.0
reciprocate	26	24	24	23	0.51	1.4314	0.29	1.3979	4.0
reconstructive	24	24	24	24	0.47	1.3979	0.29	1.3979	4.0
reelection	31	24	31	24	0.61	1.5051	0.29	1.3979	4.0
reminiscing	25	24	23	22	0.49	1.415	0.29	1.3979	4.0
restitution	28	24	26	23	0.55	1.4624	0.29	1.3979	4.0
revolutions	30	24	27	21	0.59	1.4914	0.29	1.3979	4.0
saturated	43	24	42	24	0.84	1.6435	0.29	1.3979	4.0
superstitions	27	24	27	24	0.53	1.4472	0.29	1.3979	4.0
supplemental	30	24	25	23	0.59	1.4914	0.29	1.3979	4.0
symposium	35	24	33	22	0.69	1.5563	0.29	1.3979	4.0
synonymous	28	24	28	24	0.55	1.4624	0.29	1.3979	4.0
telemetry	36	24	30	20	0.71	1.5682	0.29	1.3979	4.0
underbelly	39	24	33	24	0.76	1.6021	0.29	1.3979	4.0
vacationing	26	24	24	24	0.51	1.4314	0.29	1.3979	4.0
vasectomy	50	24	48	22	0.98	1.7076	0.29	1.3979	4.0
vernacular	25	24	25	24	0.49	1.415	0.29	1.3979	4.0
whosoever	34	24	26	17	0.67	1.5441	0.29	1.3979	4.0
adrenalin	28	23	22	18	0.55	1.4624	0.27	1.3802	4.0
agitation	25	23	23	21	0.49	1.415	0.27	1.3802	4.0
allegation	27	23	27	23	0.53	1.4472	0.27	1.3802	4.0
alleviate	23	23	22	22	0.45	1.3802	0.27	1.3802	4.0
allowances	25	23	25	23	0.49	1.415	0.27	1.3802	4.0
Americas	27	23	0	0	0.53	1.4472	0.27	1.3802	4.0
Angelica	85	23	3	3	1.67	1.9345	0.27	1.3802	4.0
Aristocrats	112	23	39	21	2.2	2.0531	0.27	1.3802	4.0
calamari	31	23	22	16	0.61	1.5051	0.27	1.3802	4.0
cauliflower	28	23	23	19	0.55	1.4624	0.27	1.3802	4.0
chlamydia	42	23	31	20	0.82	1.6335	0.27	1.3802	4.0
comparable	24	23	23	22	0.47	1.3979	0.27	1.3802	4.0
complimented	24	23	24	23	0.47	1.3979	0.27	1.3802	4.0
debatable	23	23	21	21	0.45	1.3802	0.27	1.3802	4.0
educating	26	23	24	21	0.51	1.4314	0.27	1.3802	4.0
effectiveness	27	23	26	22	0.53	1.4472	0.27	1.3802	4.0
electoral	26	23	26	23	0.51	1.4314	0.27	1.3802	4.0
emphysema	28	23	27	23	0.55	1.4624	0.27	1.3802	4.0
endangerment	31	23	31	23	0.61	1.5051	0.27	1.3802	4.0
entirety	24	23	24	23	0.47	1.3979	0.27	1.3802	4.0
eucalyptus	25	23	18	17	0.49	1.415	0.27	1.3802	4.0
Exposition	40	23	19	13	0.78	1.6128	0.27	1.3802	4.0
fellatio	32	23	26	20	0.63	1.5185	0.27	1.3802	4.0
fundamentals	27	23	26	22	0.53	1.4472	0.27	1.3802	4.0
hypertension	30	23	27	20	0.59	1.4914	0.27	1.3802	4.0
hypodermic	34	23	29	22	0.67	1.5441	0.27	1.3802	4.0
illustration	24	23	24	23	0.47	1.3979	0.27	1.3802	4.0
imitations	34	23	30	22	0.67	1.5441	0.27	1.3802	4.0
implicating	24	23	22	21	0.47	1.3979	0.27	1.3802	4.0
incubator	51	23	51	23	1.0	1.716	0.27	1.3802	4.0
indecisive	27	23	26	22	0.53	1.4472	0.27	1.3802	4.0
indignation	24	23	22	21	0.47	1.3979	0.27	1.3802	4.0
infiltrating	23	23	22	22	0.45	1.3802	0.27	1.3802	4.0
inscrutable	24	23	23	22	0.47	1.3979	0.27	1.3802	4.0
interstellar	33	23	30	21	0.65	1.5315	0.27	1.3802	4.0
lascivious	34	23	29	22	0.67	1.5441	0.27	1.3802	4.0
litigator	29	23	28	22	0.57	1.4771	0.27	1.3802	4.0
malnutrition	23	23	19	19	0.45	1.3802	0.27	1.3802	4.0
merchandising	34	23	25	20	0.67	1.5441	0.27	1.3802	4.0
Nicaragua	69	23	0	0	1.35	1.8451	0.27	1.3802	4.0
nominations	37	23	35	21	0.73	1.5798	0.27	1.3802	4.0
parasitic	24	23	23	22	0.47	1.3979	0.27	1.3802	4.0
perforated	24	23	23	22	0.47	1.3979	0.27	1.3802	4.0
philosophies	26	23	25	22	0.51	1.4314	0.27	1.3802	4.0
Pistachio	77	23	28	17	1.51	1.8921	0.27	1.3802	4.0
ravioli	35	23	30	19	0.69	1.5563	0.27	1.3802	4.0
reciprocal	23	23	22	22	0.45	1.3802	0.27	1.3802	4.0
reconsidered	24	23	24	23	0.47	1.3979	0.27	1.3802	4.0
recreated	24	23	24	23	0.47	1.3979	0.27	1.3802	4.0
redundancy	32	23	30	21	0.63	1.5185	0.27	1.3802	4.0
reenactment	46	23	46	23	0.9	1.6721	0.27	1.3802	4.0
reposition	27	23	24	20	0.53	1.4472	0.27	1.3802	4.0
similarly	33	23	22	17	0.65	1.5315	0.27	1.3802	4.0
subcommittee	43	23	38	21	0.84	1.6435	0.27	1.3802	4.0
superpowers	27	23	26	22	0.53	1.4472	0.27	1.3802	4.0
symptomatic	29	23	29	23	0.57	1.4771	0.27	1.3802	4.0
transatlantic	32	23	24	19	0.63	1.5185	0.27	1.3802	4.0
unsuitable	24	23	23	23	0.47	1.3979	0.27	1.3802	4.0
venereal	26	23	23	20	0.51	1.4314	0.27	1.3802	4.0
violinist	33	23	31	21	0.65	1.5315	0.27	1.3802	4.0
aforementioned	24	22	24	22	0.47	1.3979	0.26	1.3617	4.0
aggravating	24	22	24	22	0.47	1.3979	0.26	1.3617	4.0
amphibious	30	22	26	21	0.59	1.4914	0.26	1.3617	4.0
Aquarius	58	22	0	0	1.14	1.7709	0.26	1.3617	4.0
authenticate	31	22	25	20	0.61	1.5051	0.26	1.3617	4.0
autonomy	27	22	25	21	0.53	1.4472	0.26	1.3617	4.0
aviator	28	22	24	19	0.55	1.4624	0.26	1.3617	4.0
botulism	28	22	26	21	0.55	1.4624	0.26	1.3617	4.0
capitalize	24	22	24	22	0.47	1.3979	0.26	1.3617	4.0
circumcision	34	22	32	21	0.67	1.5441	0.26	1.3617	4.0
commodities	26	22	23	20	0.51	1.4314	0.26	1.3617	4.0
consolidate	23	22	22	21	0.45	1.3802	0.26	1.3617	4.0
defamation	29	22	25	20	0.57	1.4771	0.26	1.3617	4.0
delinquency	23	22	21	20	0.45	1.3802	0.26	1.3617	4.0
dependency	26	22	24	22	0.51	1.4314	0.26	1.3617	4.0
disagreements	24	22	23	22	0.47	1.3979	0.26	1.3617	4.0
disloyalty	23	22	22	21	0.45	1.3802	0.26	1.3617	4.0
documenting	23	22	23	22	0.45	1.3802	0.26	1.3617	4.0
ecosystem	32	22	31	22	0.63	1.5185	0.26	1.3617	4.0
embarrasses	22	22	22	22	0.43	1.3617	0.26	1.3617	4.0
empowering	22	22	21	21	0.43	1.3617	0.26	1.3617	4.0
eventual	22	22	22	22	0.43	1.3617	0.26	1.3617	4.0
expeditions	29	22	28	21	0.57	1.4771	0.26	1.3617	4.0
fingerprinted	23	22	23	22	0.45	1.3802	0.26	1.3617	4.0
hemoglobin	28	22	19	15	0.55	1.4624	0.26	1.3617	4.0
hostilities	23	22	21	20	0.45	1.3802	0.26	1.3617	4.0
ibuprofen	24	22	18	16	0.47	1.3979	0.26	1.3617	4.0
illustrations	29	22	29	22	0.57	1.4771	0.26	1.3617	4.0
inaccurate	26	22	24	21	0.51	1.4314	0.26	1.3617	4.0
interpreting	24	22	24	22	0.47	1.3979	0.26	1.3617	4.0
Isabella	53	22	2	1	1.04	1.7324	0.26	1.3617	4.0
linoleum	27	22	23	21	0.53	1.4472	0.26	1.3617	4.0
manicurist	31	22	31	22	0.61	1.5051	0.26	1.3617	4.0
manifested	28	22	28	22	0.55	1.4624	0.26	1.3617	4.0
mannerisms	24	22	24	22	0.47	1.3979	0.26	1.3617	4.0
misconception	22	22	22	22	0.43	1.3617	0.26	1.3617	4.0
notifying	23	22	21	21	0.45	1.3802	0.26	1.3617	4.0
ostentatious	25	22	19	18	0.49	1.415	0.26	1.3617	4.0
Peruvian	35	22	0	0	0.69	1.5563	0.26	1.3617	4.0
predecessors	25	22	25	22	0.49	1.415	0.26	1.3617	4.0
prejudicial	27	22	26	21	0.53	1.4472	0.26	1.3617	4.0
reconfigure	26	22	23	19	0.51	1.4314	0.26	1.3617	4.0
reminiscent	22	22	20	20	0.43	1.3617	0.26	1.3617	4.0
renovated	24	22	23	21	0.47	1.3979	0.26	1.3617	4.0
semifinals	29	22	28	21	0.57	1.4771	0.26	1.3617	4.0
suspiciously	22	22	21	21	0.43	1.3617	0.26	1.3617	4.0
telepathic	30	22	24	20	0.59	1.4914	0.26	1.3617	4.0
transitional	23	22	23	22	0.45	1.3802	0.26	1.3617	4.0
Ukrainian	28	22	0	0	0.55	1.4624	0.26	1.3617	4.0
ukulele	29	22	26	20	0.57	1.4771	0.26	1.3617	4.0
understated	27	22	26	22	0.53	1.4472	0.26	1.3617	4.0
unrelenting	23	22	21	20	0.45	1.3802	0.26	1.3617	4.0
vaccinated	25	22	23	20	0.49	1.415	0.26	1.3617	4.0
vaccination	38	22	34	20	0.75	1.5911	0.26	1.3617	4.0
Valencia	36	22	0	0	0.71	1.5682	0.26	1.3617	4.0
vegetative	26	22	24	22	0.51	1.4314	0.26	1.3617	4.0
verifying	22	22	21	21	0.43	1.3617	0.26	1.3617	4.0
abundantly	21	21	21	21	0.41	1.3424	0.25	1.3424	4.0
amphetamines	26	21	22	18	0.51	1.4314	0.25	1.3424	4.0
amputated	24	21	22	20	0.47	1.3979	0.25	1.3424	4.0
antibodies	30	21	27	20	0.59	1.4914	0.25	1.3424	4.0
Armadillo	154	21	22	11	3.02	2.1903	0.25	1.3424	4.0
Bolivia	44	21	1	1	0.86	1.6532	0.25	1.3424	4.0
calligraphy	28	21	23	17	0.55	1.4624	0.25	1.3424	4.0
captivated	23	21	22	20	0.45	1.3802	0.25	1.3424	4.0
contradictions	21	21	21	21	0.41	1.3424	0.25	1.3424	4.0
Copenhagen	67	21	1	1	1.31	1.8325	0.25	1.3424	4.0
creatively	24	21	21	19	0.47	1.3979	0.25	1.3424	4.0
dexterity	21	21	20	20	0.41	1.3424	0.25	1.3424	4.0
discrepancies	28	21	27	21	0.55	1.4624	0.25	1.3424	4.0
disrespected	24	21	24	21	0.47	1.3979	0.25	1.3424	4.0
distributors	25	21	24	20	0.49	1.415	0.25	1.3424	4.0
economies	23	21	23	21	0.45	1.3802	0.25	1.3424	4.0
effrontery	22	21	22	21	0.43	1.3617	0.25	1.3424	4.0
emanating	21	21	21	21	0.41	1.3424	0.25	1.3424	4.0
empirical	23	21	22	20	0.45	1.3802	0.25	1.3424	4.0
epitome	22	21	20	19	0.43	1.3617	0.25	1.3424	4.0
evaporate	24	21	23	20	0.47	1.3979	0.25	1.3424	4.0
Galileo	100	21	0	0	1.96	2.0043	0.25	1.3424	4.0
gonorrhea	30	21	28	19	0.59	1.4914	0.25	1.3424	4.0
inaudible	29	21	21	14	0.57	1.4771	0.25	1.3424	4.0
indiscretions	24	21	21	20	0.47	1.3979	0.25	1.3424	4.0
infomercial	31	21	30	21	0.61	1.5051	0.25	1.3424	4.0
interpretive	21	21	20	20	0.41	1.3424	0.25	1.3424	4.0
manifesto	37	21	30	18	0.73	1.5798	0.25	1.3424	4.0
memorandum	27	21	24	18	0.53	1.4472	0.25	1.3424	4.0
meningitis	36	21	28	19	0.71	1.5682	0.25	1.3424	4.0
millimeters	24	21	24	21	0.47	1.3979	0.25	1.3424	4.0
minorities	22	21	21	20	0.43	1.3617	0.25	1.3424	4.0
Neanderthals	24	21	2	2	0.47	1.3979	0.25	1.3424	4.0
obesity	21	21	19	19	0.41	1.3424	0.25	1.3424	4.0
olfactory	23	21	19	18	0.45	1.3802	0.25	1.3424	4.0
Oncology	31	21	15	12	0.61	1.5051	0.25	1.3424	4.0
overcrowded	23	21	23	21	0.45	1.3802	0.25	1.3424	4.0
overpowered	22	21	21	20	0.43	1.3617	0.25	1.3424	4.0
overtaken	24	21	22	20	0.47	1.3979	0.25	1.3424	4.0
parietal	24	21	23	20	0.47	1.3979	0.25	1.3424	4.0
permissible	23	21	23	21	0.45	1.3802	0.25	1.3424	4.0
reconstructed	21	21	21	21	0.41	1.3424	0.25	1.3424	4.0
regretfully	22	21	14	14	0.43	1.3617	0.25	1.3424	4.0
reorganize	21	21	21	21	0.41	1.3424	0.25	1.3424	4.0
segregation	43	21	32	19	0.84	1.6435	0.25	1.3424	4.0
stipulated	22	21	22	21	0.43	1.3617	0.25	1.3424	4.0
subliminal	36	21	29	18	0.71	1.5682	0.25	1.3424	4.0
symbolizes	24	21	24	21	0.47	1.3979	0.25	1.3424	4.0
Tallahassee	33	21	0	0	0.65	1.5315	0.25	1.3424	4.0
Technicolor	31	21	1	1	0.61	1.5051	0.25	1.3424	4.0
tolerable	23	21	21	19	0.45	1.3802	0.25	1.3424	4.0
ubiquitous	23	21	20	18	0.45	1.3802	0.25	1.3424	4.0
unaffected	22	21	22	21	0.43	1.3617	0.25	1.3424	4.0
untrustworthy	21	21	20	20	0.41	1.3424	0.25	1.3424	4.0
vigorously	21	21	20	20	0.41	1.3424	0.25	1.3424	4.0
acknowledgement	21	20	21	20	0.41	1.3424	0.24	1.3222	4.0
admirably	21	20	20	19	0.41	1.3424	0.24	1.3222	4.0
advantageous	20	20	20	20	0.39	1.3222	0.24	1.3222	4.0
affidavits	31	20	31	20	0.61	1.5051	0.24	1.3222	4.0
algorithm	27	20	23	19	0.53	1.4472	0.24	1.3222	4.0
antiquities	26	20	20	18	0.51	1.4314	0.24	1.3222	4.0
apprehending	20	20	20	20	0.39	1.3222	0.24	1.3222	4.0
Arcadia	49	20	21	11	0.96	1.699	0.24	1.3222	4.0
arrhythmia	24	20	23	20	0.47	1.3979	0.24	1.3222	4.0
calibrated	24	20	23	20	0.47	1.3979	0.24	1.3222	4.0
candidacy	32	20	32	20	0.63	1.5185	0.24	1.3222	4.0
carbohydrates	20	20	19	19	0.39	1.3222	0.24	1.3222	4.0
chameleon	37	20	28	16	0.73	1.5798	0.24	1.3222	4.0
chaperoning	21	20	20	19	0.41	1.3424	0.24	1.3222	4.0
collectibles	22	20	17	16	0.43	1.3617	0.24	1.3222	4.0
complicity	21	20	19	18	0.41	1.3424	0.24	1.3222	4.0
conspirators	24	20	23	19	0.47	1.3979	0.24	1.3222	4.0
constipation	21	20	20	19	0.41	1.3424	0.24	1.3222	4.0
deviated	22	20	22	20	0.43	1.3617	0.24	1.3222	4.0
easygoing	22	20	20	18	0.43	1.3617	0.24	1.3222	4.0
educator	24	20	22	19	0.47	1.3979	0.24	1.3222	4.0
ejaculate	24	20	21	18	0.47	1.3979	0.24	1.3222	4.0
eloquently	21	20	17	17	0.41	1.3424	0.24	1.3222	4.0
epidural	28	20	26	19	0.55	1.4624	0.24	1.3222	4.0
eradicate	27	20	23	18	0.53	1.4472	0.24	1.3222	4.0
excitable	24	20	20	17	0.47	1.3979	0.24	1.3222	4.0
gentlemanly	21	20	20	19	0.41	1.3424	0.24	1.3222	4.0
geometric	23	20	22	19	0.45	1.3802	0.24	1.3222	4.0
harmonious	20	20	19	19	0.39	1.3222	0.24	1.3222	4.0
honorably	21	20	20	19	0.41	1.3424	0.24	1.3222	4.0
imperfections	23	20	21	19	0.45	1.3802	0.24	1.3222	4.0
incantation	28	20	28	20	0.55	1.4624	0.24	1.3222	4.0
incessantly	22	20	21	19	0.43	1.3617	0.24	1.3222	4.0
indecision	22	20	22	20	0.43	1.3617	0.24	1.3222	4.0
indefinite	20	20	20	20	0.39	1.3222	0.24	1.3222	4.0
indignity	20	20	20	20	0.39	1.3222	0.24	1.3222	4.0
inefficient	21	20	18	18	0.41	1.3424	0.24	1.3222	4.0
infomercials	20	20	19	19	0.39	1.3222	0.24	1.3222	4.0
inhibited	23	20	23	20	0.45	1.3802	0.24	1.3222	4.0
iniquity	26	20	26	20	0.51	1.4314	0.24	1.3222	4.0
innocuous	24	20	21	19	0.47	1.3979	0.24	1.3222	4.0
inquisition	22	20	18	17	0.43	1.3617	0.24	1.3222	4.0
insecticide	27	20	25	20	0.53	1.4472	0.24	1.3222	4.0
intangible	27	20	25	18	0.53	1.4472	0.24	1.3222	4.0
intercepting	21	20	21	20	0.41	1.3424	0.24	1.3222	4.0
interception	29	20	21	17	0.57	1.4771	0.24	1.3222	4.0
moisturizer	24	20	22	19	0.47	1.3979	0.24	1.3222	4.0
mysticism	22	20	21	19	0.43	1.3617	0.24	1.3222	4.0
Oceanic	31	20	6	6	0.61	1.5051	0.24	1.3222	4.0
organizer	22	20	22	20	0.43	1.3617	0.24	1.3222	4.0
orthodontist	25	20	23	19	0.49	1.415	0.24	1.3222	4.0
overactive	20	20	18	18	0.39	1.3222	0.24	1.3222	4.0
parachuted	21	20	16	16	0.41	1.3424	0.24	1.3222	4.0
parishioners	26	20	25	20	0.51	1.4314	0.24	1.3222	4.0
percentages	20	20	19	19	0.39	1.3222	0.24	1.3222	4.0
periodic	21	20	17	16	0.41	1.3424	0.24	1.3222	4.0
psychobabble	21	20	21	20	0.41	1.3424	0.24	1.3222	4.0
remedial	20	20	18	18	0.39	1.3222	0.24	1.3222	4.0
reprimanded	21	20	21	20	0.41	1.3424	0.24	1.3222	4.0
responsibly	21	20	21	20	0.41	1.3424	0.24	1.3222	4.0
salmonella	27	20	15	15	0.53	1.4472	0.24	1.3222	4.0
Saratoga	41	20	0	0	0.8	1.6232	0.24	1.3222	4.0
stereotypes	21	20	20	19	0.41	1.3424	0.24	1.3222	4.0
strategically	23	20	20	19	0.45	1.3802	0.24	1.3222	4.0
subservient	24	20	24	20	0.47	1.3979	0.24	1.3222	4.0
supremacy	29	20	29	20	0.57	1.4771	0.24	1.3222	4.0
telephoning	22	20	22	20	0.43	1.3617	0.24	1.3222	4.0
teriyaki	38	20	32	16	0.75	1.5911	0.24	1.3222	4.0
testicular	31	20	21	14	0.61	1.5051	0.24	1.3222	4.0
tutorial	20	20	20	20	0.39	1.3222	0.24	1.3222	4.0
undetermined	22	20	20	18	0.43	1.3617	0.24	1.3222	4.0
undisciplined	20	20	19	19	0.39	1.3222	0.24	1.3222	4.0
undisputed	29	20	24	19	0.57	1.4771	0.24	1.3222	4.0
universes	23	20	20	18	0.45	1.3802	0.24	1.3222	4.0
unreachable	22	20	21	20	0.43	1.3617	0.24	1.3222	4.0
unwittingly	21	20	19	19	0.41	1.3424	0.24	1.3222	4.0
veracity	21	20	21	20	0.41	1.3424	0.24	1.3222	4.0
vindicated	21	20	19	18	0.41	1.3424	0.24	1.3222	4.0
abnormally	20	19	18	18	0.39	1.3222	0.23	1.301	4.0
advertisers	24	19	23	18	0.47	1.3979	0.23	1.301	4.0
alternating	21	19	18	17	0.41	1.3424	0.23	1.301	4.0
Anaconda	24	19	10	10	0.47	1.3979	0.23	1.301	4.0
arguably	19	19	13	13	0.37	1.301	0.23	1.301	4.0
benefited	20	19	19	18	0.39	1.3222	0.23	1.301	4.0
calisthenics	27	19	23	18	0.53	1.4472	0.23	1.301	4.0
comparisons	19	19	19	19	0.37	1.301	0.23	1.301	4.0
compositions	24	19	24	19	0.47	1.3979	0.23	1.301	4.0
condemnation	24	19	23	18	0.47	1.3979	0.23	1.301	4.0
contemplated	21	19	21	19	0.41	1.3424	0.23	1.301	4.0
counterclockwise	22	19	17	16	0.43	1.3617	0.23	1.301	4.0
custodial	20	19	18	17	0.39	1.3222	0.23	1.301	4.0
debauchery	23	19	21	18	0.45	1.3802	0.23	1.301	4.0
deformity	21	19	21	19	0.41	1.3424	0.23	1.301	4.0
delectable	19	19	16	16	0.37	1.301	0.23	1.301	4.0
demographics	24	19	23	19	0.47	1.3979	0.23	1.301	4.0
desecration	23	19	21	17	0.45	1.3802	0.23	1.301	4.0
desolation	31	19	20	17	0.61	1.5051	0.23	1.301	4.0
detrimental	19	19	19	19	0.37	1.301	0.23	1.301	4.0
diagnostics	22	19	17	14	0.43	1.3617	0.23	1.301	4.0
diminutive	20	19	19	18	0.39	1.3222	0.23	1.301	4.0
discredited	19	19	19	19	0.37	1.301	0.23	1.301	4.0
dismantling	20	19	16	15	0.39	1.3222	0.23	1.301	4.0
embroidery	25	19	25	19	0.49	1.415	0.23	1.301	4.0
enabling	21	19	19	17	0.41	1.3424	0.23	1.301	4.0
escalation	20	19	20	19	0.39	1.3222	0.23	1.301	4.0
extradited	20	19	20	19	0.39	1.3222	0.23	1.301	4.0
familiarize	19	19	15	15	0.37	1.301	0.23	1.301	4.0
fashionably	20	19	14	14	0.39	1.3222	0.23	1.301	4.0
foreseeable	19	19	19	19	0.37	1.301	0.23	1.301	4.0
fortuitous	20	19	20	19	0.39	1.3222	0.23	1.301	4.0
hesitating	21	19	21	19	0.41	1.3424	0.23	1.301	4.0
hibernation	30	19	26	17	0.59	1.4914	0.23	1.301	4.0
historians	21	19	19	17	0.41	1.3424	0.23	1.301	4.0
impossibly	20	19	19	18	0.39	1.3222	0.23	1.301	4.0
indicators	19	19	18	18	0.37	1.301	0.23	1.301	4.0
inhibitors	25	19	25	19	0.49	1.415	0.23	1.301	4.0
integration	33	19	30	18	0.65	1.5315	0.23	1.301	4.0
isolating	21	19	19	17	0.41	1.3424	0.23	1.301	4.0
kilometer	20	19	19	18	0.39	1.3222	0.23	1.301	4.0
masterpieces	21	19	19	17	0.41	1.3424	0.23	1.301	4.0
mitigating	31	19	27	19	0.61	1.5051	0.23	1.301	4.0
moneymaker	19	19	18	18	0.37	1.301	0.23	1.301	4.0
motivations	19	19	19	19	0.37	1.301	0.23	1.301	4.0
negligible	20	19	18	18	0.39	1.3222	0.23	1.301	4.0
Neurology	23	19	10	9	0.45	1.3802	0.23	1.301	4.0
nutritional	20	19	18	17	0.39	1.3222	0.23	1.301	4.0
orangutan	29	19	25	17	0.57	1.4771	0.23	1.301	4.0
overheated	23	19	22	18	0.45	1.3802	0.23	1.301	4.0
overriding	20	19	18	18	0.39	1.3222	0.23	1.301	4.0
personalized	19	19	18	18	0.37	1.301	0.23	1.301	4.0
pizzeria	21	19	12	10	0.41	1.3424	0.23	1.301	4.0
precarious	20	19	18	18	0.39	1.3222	0.23	1.301	4.0
preferences	21	19	21	19	0.41	1.3424	0.23	1.301	4.0
qualifying	35	19	31	19	0.69	1.5563	0.23	1.301	4.0
reassemble	19	19	18	18	0.37	1.301	0.23	1.301	4.0
receptacle	22	19	22	19	0.43	1.3617	0.23	1.301	4.0
recreating	19	19	18	18	0.37	1.301	0.23	1.301	4.0
rectangular	22	19	17	14	0.43	1.3617	0.23	1.301	4.0
reestablish	22	19	21	19	0.43	1.3617	0.23	1.301	4.0
relocating	19	19	17	17	0.37	1.301	0.23	1.301	4.0
Shakespearean	21	19	0	0	0.41	1.3424	0.23	1.301	4.0
speculated	19	19	19	19	0.37	1.301	0.23	1.301	4.0
supremely	20	19	20	19	0.39	1.3222	0.23	1.301	4.0
syndicated	21	19	19	17	0.41	1.3424	0.23	1.301	4.0
toxicity	24	19	24	19	0.47	1.3979	0.23	1.301	4.0
uncovering	21	19	18	17	0.41	1.3424	0.23	1.301	4.0
virility	27	19	24	19	0.53	1.4472	0.23	1.301	4.0
accessorize	18	18	17	17	0.35	1.2788	0.21	1.2788	4.0
advertisements	25	18	25	18	0.49	1.415	0.21	1.2788	4.0
advocated	18	18	18	18	0.35	1.2788	0.21	1.2788	4.0
Alameda	42	18	1	1	0.82	1.6335	0.21	1.2788	4.0
altruistic	18	18	17	17	0.35	1.2788	0.21	1.2788	4.0
analyzer	26	18	25	17	0.51	1.4314	0.21	1.2788	4.0
assimilate	26	18	25	18	0.51	1.4314	0.21	1.2788	4.0
babysitters	23	18	20	16	0.45	1.3802	0.21	1.2788	4.0
Canterbury	63	18	0	0	1.24	1.8062	0.21	1.2788	4.0
Centennial	20	18	9	9	0.39	1.3222	0.21	1.2788	4.0
conclusively	19	18	19	18	0.37	1.301	0.21	1.2788	4.0
confiscating	19	18	19	18	0.37	1.301	0.21	1.2788	4.0
conformity	19	18	17	16	0.37	1.301	0.21	1.2788	4.0
constellations	23	18	23	18	0.45	1.3802	0.21	1.2788	4.0
contingencies	23	18	19	16	0.45	1.3802	0.21	1.2788	4.0
contraceptives	18	18	16	16	0.35	1.2788	0.21	1.2788	4.0
correspondents	24	18	20	16	0.47	1.3979	0.21	1.2788	4.0
culmination	21	18	20	18	0.41	1.3424	0.21	1.2788	4.0
decapitate	19	18	18	17	0.37	1.301	0.21	1.2788	4.0
decimated	20	18	20	18	0.39	1.3222	0.21	1.2788	4.0
directional	19	18	17	16	0.37	1.301	0.21	1.2788	4.0
dissipated	18	18	18	18	0.35	1.2788	0.21	1.2788	4.0
Dominican	24	18	0	0	0.47	1.3979	0.21	1.2788	4.0
emphatically	18	18	16	16	0.35	1.2788	0.21	1.2788	4.0
erroneous	27	18	19	16	0.53	1.4472	0.21	1.2788	4.0
ethereal	19	18	16	15	0.37	1.301	0.21	1.2788	4.0
Excalibur	78	18	0	0	1.53	1.8976	0.21	1.2788	4.0
exorbitant	18	18	18	18	0.35	1.2788	0.21	1.2788	4.0
explicitly	18	18	18	18	0.35	1.2788	0.21	1.2788	4.0
extrapolate	18	18	16	16	0.35	1.2788	0.21	1.2788	4.0
gratuitous	18	18	17	17	0.35	1.2788	0.21	1.2788	4.0
hacienda	32	18	23	12	0.63	1.5185	0.21	1.2788	4.0
hieroglyphics	22	18	20	17	0.43	1.3617	0.21	1.2788	4.0
impunity	18	18	18	18	0.35	1.2788	0.21	1.2788	4.0
influenza	25	18	23	16	0.49	1.415	0.21	1.2788	4.0
Johannesburg	26	18	0	0	0.51	1.4314	0.21	1.2788	4.0
liquidated	18	18	17	17	0.35	1.2788	0.21	1.2788	4.0
maniacal	27	18	25	16	0.53	1.4472	0.21	1.2788	4.0
millennia	20	18	20	18	0.39	1.3222	0.21	1.2788	4.0
misdemeanors	19	18	15	14	0.37	1.301	0.21	1.2788	4.0
narcissism	33	18	27	14	0.65	1.5315	0.21	1.2788	4.0
Nigeria	36	18	0	0	0.71	1.5682	0.21	1.2788	4.0
Nonviolent	32	18	15	15	0.63	1.5185	0.21	1.2788	4.0
opportunist	18	18	18	18	0.35	1.2788	0.21	1.2788	4.0
