Word	FREQcount	CDcount	FREQlow	Cdlow	SUBTLWF	Lg10WF	SUBTLCD	Lg10CD	syllable_count
frugal	9	9	9	9	0.18	1.0	0.11	1.0	2.0
frumpy	9	9	9	9	0.18	1.0	0.11	1.0	2.0
fuming	9	9	9	9	0.18	1.0	0.11	1.0	2.0
fungal	15	9	15	9	0.29	1.2041	0.11	1.0	2.0
galling	9	9	9	9	0.18	1.0	0.11	1.0	2.0
gallstones	10	9	9	8	0.2	1.0414	0.11	1.0	2.0
Ganges	11	9	0	0	0.22	1.0792	0.11	1.0	2.0
garish	11	9	10	9	0.22	1.0792	0.11	1.0	2.0
gaslight	17	9	13	7	0.33	1.2553	0.11	1.0	2.0
gentiles	9	9	6	6	0.18	1.0	0.11	1.0	2.0
ghoulish	12	9	11	9	0.24	1.1139	0.11	1.0	2.0
Gipper	18	9	3	1	0.35	1.2788	0.11	1.0	2.0
gobbled	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
Gogo	25	9	4	4	0.49	1.415	0.11	1.0	2.0
goiter	10	9	9	8	0.2	1.0414	0.11	1.0	2.0
Goodrich	14	9	0	0	0.27	1.1761	0.11	1.0	2.0
goto	13	9	9	6	0.25	1.1461	0.11	1.0	2.0
grabber	12	9	11	9	0.24	1.1139	0.11	1.0	2.0
grafted	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
greaser	21	9	13	7	0.41	1.3424	0.11	1.0	2.0
greasing	9	9	9	9	0.18	1.0	0.11	1.0	2.0
gremlin	11	9	7	5	0.22	1.0792	0.11	1.0	2.0
grower	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
gulping	9	9	7	7	0.18	1.0	0.11	1.0	2.0
Gunny	32	9	8	5	0.63	1.5185	0.11	1.0	2.0
gunships	11	9	11	9	0.22	1.0792	0.11	1.0	2.0
gurgle	12	9	7	6	0.24	1.1139	0.11	1.0	2.0
gurus	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
Hakim	35	9	0	0	0.69	1.5563	0.11	1.0	2.0
hamstring	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
harvests	13	9	13	9	0.25	1.1461	0.11	1.0	2.0
Hawker	19	9	4	4	0.37	1.301	0.11	1.0	2.0
heavies	9	9	9	9	0.18	1.0	0.11	1.0	2.0
hedgehog	15	9	15	9	0.29	1.2041	0.11	1.0	2.0
heeded	9	9	9	9	0.18	1.0	0.11	1.0	2.0
heifers	12	9	12	9	0.24	1.1139	0.11	1.0	2.0
herrings	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
highschool	9	9	6	6	0.18	1.0	0.11	1.0	2.0
hiker	14	9	13	8	0.27	1.1761	0.11	1.0	2.0
hitches	9	9	9	9	0.18	1.0	0.11	1.0	2.0
Hoagie	44	9	7	7	0.86	1.6532	0.11	1.0	2.0
hobnob	11	9	10	9	0.22	1.0792	0.11	1.0	2.0
hocking	9	9	9	9	0.18	1.0	0.11	1.0	2.0
homespun	10	9	8	8	0.2	1.0414	0.11	1.0	2.0
horseflesh	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
houseful	9	9	9	9	0.18	1.0	0.11	1.0	2.0
Huntress	20	9	7	5	0.39	1.3222	0.11	1.0	2.0
imbued	9	9	9	9	0.18	1.0	0.11	1.0	2.0
impugn	9	9	9	9	0.18	1.0	0.11	1.0	2.0
incise	10	9	5	5	0.2	1.0414	0.11	1.0	2.0
infuse	9	9	7	7	0.18	1.0	0.11	1.0	2.0
injects	9	9	8	8	0.18	1.0	0.11	1.0	2.0
inlaid	9	9	9	9	0.18	1.0	0.11	1.0	2.0
inroads	9	9	9	9	0.18	1.0	0.11	1.0	2.0
inscribe	9	9	9	9	0.18	1.0	0.11	1.0	2.0
interred	9	9	9	9	0.18	1.0	0.11	1.0	2.0
io	14	9	9	4	0.27	1.1761	0.11	1.0	2.0
jangle	17	9	14	7	0.33	1.2553	0.11	1.0	2.0
jaunty	9	9	8	8	0.18	1.0	0.11	1.0	2.0
jesters	21	9	16	6	0.41	1.3424	0.11	1.0	2.0
Joneses	10	9	2	2	0.2	1.0414	0.11	1.0	2.0
keying	9	9	9	9	0.18	1.0	0.11	1.0	2.0
Kipper	14	9	6	5	0.27	1.1761	0.11	1.0	2.0
Kona	30	9	0	0	0.59	1.4914	0.11	1.0	2.0
Lakeshore	9	9	4	4	0.18	1.0	0.11	1.0	2.0
Largo	54	9	1	1	1.06	1.7404	0.11	1.0	2.0
lavished	9	9	9	9	0.18	1.0	0.11	1.0	2.0
layouts	9	9	9	9	0.18	1.0	0.11	1.0	2.0
leaflets	13	9	13	9	0.25	1.1461	0.11	1.0	2.0
leathers	12	9	12	9	0.24	1.1139	0.11	1.0	2.0
leavings	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
leftist	9	9	8	8	0.18	1.0	0.11	1.0	2.0
leopards	40	9	32	6	0.78	1.6128	0.11	1.0	2.0
levied	9	9	9	9	0.18	1.0	0.11	1.0	2.0
lifter	12	9	12	9	0.24	1.1139	0.11	1.0	2.0
lifters	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
likened	9	9	9	9	0.18	1.0	0.11	1.0	2.0
linings	11	9	10	8	0.22	1.0792	0.11	1.0	2.0
linkage	15	9	15	9	0.29	1.2041	0.11	1.0	2.0
listless	9	9	9	9	0.18	1.0	0.11	1.0	2.0
llamas	10	9	9	8	0.2	1.0414	0.11	1.0	2.0
Longhorn	16	9	4	4	0.31	1.2304	0.11	1.0	2.0
Lowry	41	9	1	1	0.8	1.6232	0.11	1.0	2.0
mainstay	9	9	9	9	0.18	1.0	0.11	1.0	2.0
malign	10	9	9	8	0.2	1.0414	0.11	1.0	2.0
Manet	12	9	0	0	0.24	1.1139	0.11	1.0	2.0
manmade	9	9	9	9	0.18	1.0	0.11	1.0	2.0
Marseille	27	9	0	0	0.53	1.4472	0.11	1.0	2.0
memoir	9	9	9	9	0.18	1.0	0.11	1.0	2.0
mentors	11	9	8	8	0.22	1.0792	0.11	1.0	2.0
merengue	27	9	21	7	0.53	1.4472	0.11	1.0	2.0
Micky	57	9	0	0	1.12	1.7634	0.11	1.0	2.0
microbe	12	9	7	6	0.24	1.1139	0.11	1.0	2.0
midsize	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
milieu	11	9	11	9	0.22	1.0792	0.11	1.0	2.0
minnow	14	9	10	6	0.27	1.1761	0.11	1.0	2.0
misprint	14	9	14	9	0.27	1.1761	0.11	1.0	2.0
modems	11	9	11	9	0.22	1.0792	0.11	1.0	2.0
mohair	12	9	11	9	0.24	1.1139	0.11	1.0	2.0
moldings	11	9	11	9	0.22	1.0792	0.11	1.0	2.0
Neo	110	9	0	0	2.16	2.0453	0.11	1.0	2.0
networked	9	9	9	9	0.18	1.0	0.11	1.0	2.0
newness	13	9	11	8	0.25	1.1461	0.11	1.0	2.0
Nightshade	25	9	8	7	0.49	1.415	0.11	1.0	2.0
nuptial	9	9	7	7	0.18	1.0	0.11	1.0	2.0
oboe	18	9	11	6	0.35	1.2788	0.11	1.0	2.0
obtuse	13	9	11	9	0.25	1.1461	0.11	1.0	2.0
oozes	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
Opec	9	9	0	0	0.18	1.0	0.11	1.0	2.0
ova	14	9	12	8	0.27	1.1761	0.11	1.0	2.0
Oxy	10	9	4	4	0.2	1.0414	0.11	1.0	2.0
Pacer	13	9	2	2	0.25	1.1461	0.11	1.0	2.0
parkas	9	9	9	9	0.18	1.0	0.11	1.0	2.0
Parma	16	9	0	0	0.31	1.2304	0.11	1.0	2.0
passel	11	9	10	8	0.22	1.0792	0.11	1.0	2.0
passer	9	9	8	8	0.18	1.0	0.11	1.0	2.0
patchy	9	9	9	9	0.18	1.0	0.11	1.0	2.0
payrolls	15	9	14	9	0.29	1.2041	0.11	1.0	2.0
pelted	10	9	8	8	0.2	1.0414	0.11	1.0	2.0
perceives	9	9	9	9	0.18	1.0	0.11	1.0	2.0
perspire	11	9	11	9	0.22	1.0792	0.11	1.0	2.0
photons	15	9	14	8	0.29	1.2041	0.11	1.0	2.0
pilfered	9	9	9	9	0.18	1.0	0.11	1.0	2.0
pillaged	10	9	9	9	0.2	1.0414	0.11	1.0	2.0
Pino	19	9	0	0	0.37	1.301	0.11	1.0	2.0
pinstripe	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
piquant	10	9	9	8	0.2	1.0414	0.11	1.0	2.0
pitted	11	9	11	9	0.22	1.0792	0.11	1.0	2.0
plaguing	9	9	8	8	0.18	1.0	0.11	1.0	2.0
planners	12	9	11	8	0.24	1.1139	0.11	1.0	2.0
platoons	10	9	8	7	0.2	1.0414	0.11	1.0	2.0
playwrights	10	9	8	8	0.2	1.0414	0.11	1.0	2.0
poring	9	9	9	9	0.18	1.0	0.11	1.0	2.0
Portman	55	9	0	0	1.08	1.7482	0.11	1.0	2.0
preachy	9	9	9	9	0.18	1.0	0.11	1.0	2.0
prepaid	13	9	9	7	0.25	1.1461	0.11	1.0	2.0
pretties	9	9	9	9	0.18	1.0	0.11	1.0	2.0
proofing	10	9	9	9	0.2	1.0414	0.11	1.0	2.0
pummel	13	9	13	9	0.25	1.1461	0.11	1.0	2.0
Punky	15	9	4	3	0.29	1.2041	0.11	1.0	2.0
puree	9	9	9	9	0.18	1.0	0.11	1.0	2.0
pursues	9	9	8	8	0.18	1.0	0.11	1.0	2.0
puzzler	9	9	7	7	0.18	1.0	0.11	1.0	2.0
pylons	18	9	17	8	0.35	1.2788	0.11	1.0	2.0
Raffles	21	9	9	6	0.41	1.3424	0.11	1.0	2.0
ragtag	9	9	8	8	0.18	1.0	0.11	1.0	2.0
raindrop	12	9	10	8	0.24	1.1139	0.11	1.0	2.0
Raptors	28	9	2	2	0.55	1.4624	0.11	1.0	2.0
Rector	18	9	5	4	0.35	1.2788	0.11	1.0	2.0
reneged	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
renters	10	9	7	7	0.2	1.0414	0.11	1.0	2.0
repealed	9	9	9	9	0.18	1.0	0.11	1.0	2.0
resets	9	9	9	9	0.18	1.0	0.11	1.0	2.0
resolves	9	9	9	9	0.18	1.0	0.11	1.0	2.0
resound	9	9	9	9	0.18	1.0	0.11	1.0	2.0
retest	11	9	10	9	0.22	1.0792	0.11	1.0	2.0
reviled	9	9	8	8	0.18	1.0	0.11	1.0	2.0
revolved	9	9	9	9	0.18	1.0	0.11	1.0	2.0
reworked	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
romaine	11	9	6	6	0.22	1.0792	0.11	1.0	2.0
roofer	17	9	17	9	0.33	1.2553	0.11	1.0	2.0
roundhouse	9	9	9	9	0.18	1.0	0.11	1.0	2.0
safeties	10	9	7	7	0.2	1.0414	0.11	1.0	2.0
sanded	14	9	14	9	0.27	1.1761	0.11	1.0	2.0
Sayers	40	9	1	1	0.78	1.6128	0.11	1.0	2.0
scalper	14	9	12	8	0.27	1.1761	0.11	1.0	2.0
schnauzer	10	9	6	6	0.2	1.0414	0.11	1.0	2.0
schoolboys	10	9	9	8	0.2	1.0414	0.11	1.0	2.0
schoolmates	12	9	10	7	0.24	1.1139	0.11	1.0	2.0
screamers	19	9	12	9	0.37	1.301	0.11	1.0	2.0
screener	12	9	12	9	0.24	1.1139	0.11	1.0	2.0
semis	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
Seton	52	9	0	0	1.02	1.7243	0.11	1.0	2.0
sharpens	9	9	7	7	0.18	1.0	0.11	1.0	2.0
shaven	10	9	9	9	0.2	1.0414	0.11	1.0	2.0
shearing	10	9	7	7	0.2	1.0414	0.11	1.0	2.0
shoveled	11	9	11	9	0.22	1.0792	0.11	1.0	2.0
Shreveport	10	9	0	0	0.2	1.0414	0.11	1.0	2.0
shrinkage	12	9	10	8	0.24	1.1139	0.11	1.0	2.0
shuttles	10	9	8	7	0.2	1.0414	0.11	1.0	2.0
sifted	9	9	9	9	0.18	1.0	0.11	1.0	2.0
signage	17	9	15	9	0.33	1.2553	0.11	1.0	2.0
Simba	102	9	0	0	2.0	2.0128	0.11	1.0	2.0
skeptics	9	9	7	7	0.18	1.0	0.11	1.0	2.0
sketchbook	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
skinless	11	9	10	8	0.22	1.0792	0.11	1.0	2.0
skydive	11	9	9	7	0.22	1.0792	0.11	1.0	2.0
skylights	11	9	10	8	0.22	1.0792	0.11	1.0	2.0
slaughters	10	9	9	8	0.2	1.0414	0.11	1.0	2.0
slighted	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
smothers	10	9	6	6	0.2	1.0414	0.11	1.0	2.0
smugness	9	9	9	9	0.18	1.0	0.11	1.0	2.0
softens	9	9	8	8	0.18	1.0	0.11	1.0	2.0
sowing	10	9	8	7	0.2	1.0414	0.11	1.0	2.0
Spangled	12	9	4	3	0.24	1.1139	0.11	1.0	2.0
spattered	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
specious	11	9	11	9	0.22	1.0792	0.11	1.0	2.0
Spector	11	9	0	0	0.22	1.0792	0.11	1.0	2.0
speeded	9	9	9	9	0.18	1.0	0.11	1.0	2.0
spicing	9	9	9	9	0.18	1.0	0.11	1.0	2.0
spindle	21	9	12	8	0.41	1.3424	0.11	1.0	2.0
spoiler	11	9	6	5	0.22	1.0792	0.11	1.0	2.0
spreadsheets	11	9	9	7	0.22	1.0792	0.11	1.0	2.0
sprinting	9	9	9	9	0.18	1.0	0.11	1.0	2.0
squatter	12	9	12	9	0.24	1.1139	0.11	1.0	2.0
starchy	11	9	10	8	0.22	1.0792	0.11	1.0	2.0
starlets	9	9	7	7	0.18	1.0	0.11	1.0	2.0
stiffens	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
stocky	9	9	6	6	0.18	1.0	0.11	1.0	2.0
stoppage	12	9	12	9	0.24	1.1139	0.11	1.0	2.0
strata	11	9	10	9	0.22	1.0792	0.11	1.0	2.0
strikeout	20	9	13	7	0.39	1.3222	0.11	1.0	2.0
studded	9	9	9	9	0.18	1.0	0.11	1.0	2.0
suckle	9	9	5	5	0.18	1.0	0.11	1.0	2.0
summa	9	9	5	5	0.18	1.0	0.11	1.0	2.0
sunbathe	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
surfboards	14	9	14	9	0.27	1.1761	0.11	1.0	2.0
surmised	10	9	8	8	0.2	1.0414	0.11	1.0	2.0
swagger	12	9	12	9	0.24	1.1139	0.11	1.0	2.0
swampy	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
talkers	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
taper	9	9	9	9	0.18	1.0	0.11	1.0	2.0
Terre	14	9	0	0	0.27	1.1761	0.11	1.0	2.0
thinnest	9	9	9	9	0.18	1.0	0.11	1.0	2.0
threaded	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
tiddly	11	9	11	9	0.22	1.0792	0.11	1.0	2.0
tizzy	9	9	9	9	0.18	1.0	0.11	1.0	2.0
toggle	15	9	12	6	0.29	1.2041	0.11	1.0	2.0
toiling	11	9	11	9	0.22	1.0792	0.11	1.0	2.0
touchstone	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
Triton	43	9	3	1	0.84	1.6435	0.11	1.0	2.0
Tudor	17	9	0	0	0.33	1.2553	0.11	1.0	2.0
tuner	9	9	9	9	0.18	1.0	0.11	1.0	2.0
Tunis	15	9	0	0	0.29	1.2041	0.11	1.0	2.0
Tunney	27	9	0	0	0.53	1.4472	0.11	1.0	2.0
turndown	9	9	8	8	0.18	1.0	0.11	1.0	2.0
Twiddle	15	9	6	6	0.29	1.2041	0.11	1.0	2.0
Twiggy	9	9	1	1	0.18	1.0	0.11	1.0	2.0
tycoons	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
umpteenth	9	9	9	9	0.18	1.0	0.11	1.0	2.0
upswing	9	9	9	9	0.18	1.0	0.11	1.0	2.0
urchins	11	9	10	8	0.22	1.0792	0.11	1.0	2.0
usurp	9	9	9	9	0.18	1.0	0.11	1.0	2.0
vaulting	11	9	11	9	0.22	1.0792	0.11	1.0	2.0
verging	9	9	9	9	0.18	1.0	0.11	1.0	2.0
Viceroy	22	9	7	4	0.43	1.3617	0.11	1.0	2.0
villas	12	9	11	8	0.24	1.1139	0.11	1.0	2.0
visors	9	9	8	8	0.18	1.0	0.11	1.0	2.0
Volga	15	9	0	0	0.29	1.2041	0.11	1.0	2.0
wafting	9	9	9	9	0.18	1.0	0.11	1.0	2.0
wattage	9	9	8	8	0.18	1.0	0.11	1.0	2.0
wellness	21	9	16	7	0.41	1.3424	0.11	1.0	2.0
whiskeys	12	9	10	9	0.24	1.1139	0.11	1.0	2.0
Whiting	31	9	10	1	0.61	1.5051	0.11	1.0	2.0
wildness	12	9	11	8	0.24	1.1139	0.11	1.0	2.0
wistful	9	9	8	8	0.18	1.0	0.11	1.0	2.0
worsened	9	9	9	9	0.18	1.0	0.11	1.0	2.0
yucca	14	9	9	5	0.27	1.1761	0.11	1.0	2.0
zany	10	9	9	8	0.2	1.0414	0.11	1.0	2.0
zapping	10	9	10	9	0.2	1.0414	0.11	1.0	2.0
Zephyr	50	9	2	1	0.98	1.7076	0.11	1.0	2.0
Abba	9	8	0	0	0.18	1.0	0.1	0.9542	2.0
abducts	8	8	7	7	0.16	0.9542	0.1	0.9542	2.0
adorn	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
Afghans	10	8	2	2	0.2	1.0414	0.1	0.9542	2.0
airbags	8	8	6	6	0.16	0.9542	0.1	0.9542	2.0
allude	10	8	10	8	0.2	1.0414	0.1	0.9542	2.0
Amex	9	8	2	2	0.18	1.0	0.1	0.9542	2.0
angler	19	8	13	5	0.37	1.301	0.1	0.9542	2.0
anoint	10	8	10	8	0.2	1.0414	0.1	0.9542	2.0
aplomb	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
appeased	9	8	9	8	0.18	1.0	0.1	0.9542	2.0
appraise	10	8	9	8	0.2	1.0414	0.1	0.9542	2.0
armbands	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
armoire	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
artful	9	8	7	6	0.18	1.0	0.1	0.9542	2.0
ashy	9	8	9	8	0.18	1.0	0.1	0.9542	2.0
aspired	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
Awacs	9	8	0	0	0.18	1.0	0.1	0.9542	2.0
Bacchus	10	8	1	1	0.2	1.0414	0.1	0.9542	2.0
backstairs	10	8	10	8	0.2	1.0414	0.1	0.9542	2.0
Badlands	12	8	4	4	0.24	1.1139	0.1	0.9542	2.0
banknotes	11	8	11	8	0.22	1.0792	0.1	0.9542	2.0
banquets	8	8	7	7	0.16	0.9542	0.1	0.9542	2.0
barbell	18	8	18	8	0.35	1.2788	0.1	0.9542	2.0
barrack	18	8	15	7	0.35	1.2788	0.1	0.9542	2.0
baubles	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
bawdy	9	8	9	8	0.18	1.0	0.1	0.9542	2.0
beatniks	8	8	6	6	0.16	0.9542	0.1	0.9542	2.0
bedbug	15	8	11	7	0.29	1.2041	0.1	0.9542	2.0
behead	9	8	8	7	0.18	1.0	0.1	0.9542	2.0
bequest	10	8	9	8	0.2	1.0414	0.1	0.9542	2.0
besiege	14	8	14	8	0.27	1.1761	0.1	0.9542	2.0
bettor	26	8	24	6	0.51	1.4314	0.1	0.9542	2.0
bigots	10	8	10	8	0.2	1.0414	0.1	0.9542	2.0
blackball	8	8	6	6	0.16	0.9542	0.1	0.9542	2.0
bladders	8	8	7	7	0.16	0.9542	0.1	0.9542	2.0
blanking	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
blizzards	9	8	8	7	0.18	1.0	0.1	0.9542	2.0
blockhouse	11	8	10	8	0.22	1.0792	0.1	0.9542	2.0
blooper	12	8	11	8	0.24	1.1139	0.1	0.9542	2.0
blurring	9	8	7	7	0.18	1.0	0.1	0.9542	2.0
bocce	10	8	9	7	0.2	1.0414	0.1	0.9542	2.0
bolting	8	8	7	7	0.16	0.9542	0.1	0.9542	2.0
bombard	12	8	11	7	0.24	1.1139	0.1	0.9542	2.0
boozy	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
bounded	9	8	9	8	0.18	1.0	0.1	0.9542	2.0
bounder	8	8	7	7	0.16	0.9542	0.1	0.9542	2.0
bower	13	8	7	6	0.25	1.1461	0.1	0.9542	2.0
boxcars	8	8	7	7	0.16	0.9542	0.1	0.9542	2.0
braving	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
breastfeed	9	8	9	8	0.18	1.0	0.1	0.9542	2.0
brightens	9	8	8	7	0.18	1.0	0.1	0.9542	2.0
Brisbane	49	8	0	0	0.96	1.699	0.1	0.9542	2.0
Broadsword	22	8	7	7	0.43	1.3617	0.1	0.9542	2.0
budging	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
Bullocks	11	8	3	2	0.22	1.0792	0.1	0.9542	2.0
bumble	12	8	7	4	0.24	1.1139	0.1	0.9542	2.0
buoys	10	8	8	7	0.2	1.0414	0.1	0.9542	2.0
bushwhack	10	8	9	8	0.2	1.0414	0.1	0.9542	2.0
cachet	9	8	7	7	0.18	1.0	0.1	0.9542	2.0
calloused	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
campground	9	8	9	8	0.18	1.0	0.1	0.9542	2.0
canons	19	8	14	6	0.37	1.301	0.1	0.9542	2.0
capsize	11	8	11	8	0.22	1.0792	0.1	0.9542	2.0
carbons	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
Carlin	34	8	0	0	0.67	1.5441	0.1	0.9542	2.0
Carney	31	8	0	0	0.61	1.5051	0.1	0.9542	2.0
Carvel	13	8	0	0	0.25	1.1461	0.1	0.9542	2.0
cassock	15	8	15	8	0.29	1.2041	0.1	0.9542	2.0
catlike	14	8	12	8	0.27	1.1761	0.1	0.9542	2.0
ceaseless	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
censured	10	8	9	7	0.2	1.0414	0.1	0.9542	2.0
Centaurs	9	8	2	2	0.18	1.0	0.1	0.9542	2.0
chancy	10	8	9	7	0.2	1.0414	0.1	0.9542	2.0
chaplains	9	8	9	8	0.18	1.0	0.1	0.9542	2.0
Chevron	16	8	2	2	0.31	1.2304	0.1	0.9542	2.0
childhoods	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
chutzpah	8	8	5	5	0.16	0.9542	0.1	0.9542	2.0
cistern	11	8	11	8	0.22	1.0792	0.1	0.9542	2.0
clamping	9	8	7	7	0.18	1.0	0.1	0.9542	2.0
clashes	8	8	7	7	0.16	0.9542	0.1	0.9542	2.0
climates	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
cloudless	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
coaxing	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
cobweb	10	8	9	7	0.2	1.0414	0.1	0.9542	2.0
collared	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
collin	22	8	14	1	0.43	1.3617	0.1	0.9542	2.0
combust	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
competes	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
concave	9	8	7	7	0.18	1.0	0.1	0.9542	2.0
conceals	9	8	9	8	0.18	1.0	0.1	0.9542	2.0
concurs	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
condoned	9	8	9	8	0.18	1.0	0.1	0.9542	2.0
confers	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
Conners	37	8	0	0	0.73	1.5798	0.1	0.9542	2.0
consign	10	8	9	7	0.2	1.0414	0.1	0.9542	2.0
convenes	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
cornstarch	9	8	8	7	0.18	1.0	0.1	0.9542	2.0
Cossacks	14	8	2	1	0.27	1.1761	0.1	0.9542	2.0
Coulter	16	8	0	0	0.31	1.2304	0.1	0.9542	2.0
courant	12	8	6	3	0.24	1.1139	0.1	0.9542	2.0
cowbell	10	8	9	7	0.2	1.0414	0.1	0.9542	2.0
cringing	10	8	9	8	0.2	1.0414	0.1	0.9542	2.0
crochet	8	8	5	5	0.16	0.9542	0.1	0.9542	2.0
crooning	9	8	9	8	0.18	1.0	0.1	0.9542	2.0
crossroad	9	8	8	8	0.18	1.0	0.1	0.9542	2.0
crumple	8	8	7	7	0.16	0.9542	0.1	0.9542	2.0
crusted	10	8	10	8	0.2	1.0414	0.1	0.9542	2.0
cuckoos	10	8	10	8	0.2	1.0414	0.1	0.9542	2.0
cutouts	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
Dahlia	28	8	0	0	0.55	1.4624	0.1	0.9542	2.0
Dali	10	8	0	0	0.2	1.0414	0.1	0.9542	2.0
Dasher	31	8	4	3	0.61	1.5051	0.1	0.9542	2.0
dashes	10	8	10	8	0.2	1.0414	0.1	0.9542	2.0
deaden	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
debug	10	8	8	6	0.2	1.0414	0.1	0.9542	2.0
deepens	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
deftly	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
delving	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
denotes	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
denser	9	8	8	8	0.18	1.0	0.1	0.9542	2.0
Deutschland	12	8	0	0	0.24	1.1139	0.1	0.9542	2.0
diesels	11	8	10	8	0.22	1.0792	0.1	0.9542	2.0
diffused	12	8	12	8	0.24	1.1139	0.1	0.9542	2.0
dimming	13	8	7	6	0.25	1.1461	0.1	0.9542	2.0
discus	12	8	11	8	0.24	1.1139	0.1	0.9542	2.0
domains	9	8	8	7	0.18	1.0	0.1	0.9542	2.0
Dona	11	8	2	2	0.22	1.0792	0.1	0.9542	2.0
doodads	9	8	9	8	0.18	1.0	0.1	0.9542	2.0
downsize	8	8	7	7	0.16	0.9542	0.1	0.9542	2.0
downstate	23	8	20	6	0.45	1.3802	0.1	0.9542	2.0
downwards	8	8	7	7	0.16	0.9542	0.1	0.9542	2.0
dropper	20	8	20	8	0.39	1.3222	0.1	0.9542	2.0
druid	17	8	12	5	0.33	1.2553	0.1	0.9542	2.0
dura	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
dusters	13	8	13	8	0.25	1.1461	0.1	0.9542	2.0
earmarks	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
earwax	9	8	6	6	0.18	1.0	0.1	0.9542	2.0
eclipsed	9	8	9	8	0.18	1.0	0.1	0.9542	2.0
edicts	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
encrypt	11	8	7	7	0.22	1.0792	0.1	0.9542	2.0
enfold	15	8	15	8	0.29	1.2041	0.1	0.9542	2.0
enshrined	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
entrap	9	8	9	8	0.18	1.0	0.1	0.9542	2.0
envoys	10	8	8	7	0.2	1.0414	0.1	0.9542	2.0
etchings	10	8	10	8	0.2	1.0414	0.1	0.9542	2.0
evolves	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
excise	8	8	6	6	0.16	0.9542	0.1	0.9542	2.0
exiles	11	8	10	8	0.22	1.0792	0.1	0.9542	2.0
ferried	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
fevered	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
fewest	9	8	9	8	0.18	1.0	0.1	0.9542	2.0
fillies	9	8	9	8	0.18	1.0	0.1	0.9542	2.0
finches	13	8	7	6	0.25	1.1461	0.1	0.9542	2.0
fining	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
Firestone	19	8	0	0	0.37	1.301	0.1	0.9542	2.0
firework	8	8	8	8	0.16	0.9542	0.1	0.9542	2.0
